stimulus_id,peak_index,peak_time_s,window_t0,window_t1,kw_ms,kde_dt,peak_prominence,peak_distance_s,peak_width_s,cleaning
Albums-Chrisanne3-09,48,25.635,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Chrisanne3-09,49,26.02,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Chrisanne3-09,50,26.37,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Chrisanne3-09,51,26.995,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Chrisanne3-09,52,27.625,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Chrisanne3-09,53,27.995,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Chrisanne3-09,54,28.36,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Chrisanne3-09,55,29.015,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Chrisanne3-09,56,29.32,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,0,0.63,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,1,1.385,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,2,1.965,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,3,3.0,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,4,3.61,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,5,4.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,6,5.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,7,6.865,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,8,7.405,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,9,7.8100000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,10,8.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,11,8.835,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,12,9.370000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,13,9.885,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,14,10.805,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,15,11.82,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,16,12.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,17,12.815,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,18,13.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,19,13.815,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,20,14.32,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,21,14.84,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,22,15.345,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,23,15.870000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,24,16.36,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,25,16.87,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,26,17.375,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,27,17.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,28,18.35,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,29,18.85,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,30,19.355,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,31,19.85,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,32,20.36,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,33,20.87,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,34,21.38,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,35,21.89,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,36,22.38,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,37,22.89,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,38,23.365000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,39,23.845,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,40,24.36,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,41,24.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,42,25.385,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,43,25.89,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,44,26.375,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,45,26.855,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,46,27.35,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,47,27.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,48,28.37,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,49,28.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,50,29.38,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-04,51,29.900000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,0,0.775,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,1,1.23,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,2,1.635,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,3,2.08,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,4,2.5300000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,5,2.96,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,6,3.435,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,7,3.87,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,8,4.355,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,9,4.8,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,10,5.24,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,11,5.69,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,12,6.13,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,13,6.595,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,14,7.04,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,15,7.485,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,16,7.965,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,17,8.38,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,18,8.82,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,19,9.275,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,20,9.745000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,21,10.19,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,22,10.615,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,23,11.075000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,24,11.545,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,25,12.01,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,26,12.46,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,27,12.91,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,28,13.36,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,29,13.84,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,30,14.290000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,31,14.765,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,32,15.195,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,33,15.665000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,34,16.085,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,35,16.535,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,36,16.985,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,37,17.43,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,38,17.875,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,39,18.355,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,40,18.785,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,41,19.25,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,42,19.7,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,43,20.16,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,44,20.635,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,45,21.075,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,46,21.525000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,47,21.98,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,48,22.415,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,49,22.84,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,50,23.305,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,51,23.775000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,52,24.235,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,53,24.675,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,54,25.125,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,55,25.57,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,56,26.015,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,57,26.455000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,58,26.915,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,59,27.355,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,60,27.795,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,61,28.265,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,62,28.705000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,63,29.195,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-06,64,29.645,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,0,1.2550000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,1,1.7850000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,2,2.57,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,3,4.12,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,4,4.73,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,5,5.3950000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,6,6.065,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,7,6.7700000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,8,7.43,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,9,8.120000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,10,8.795,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,11,9.48,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,12,10.165000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,13,10.855,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,14,11.545,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,15,12.235,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,16,12.9,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,17,13.57,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,18,14.24,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,19,14.96,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,20,15.63,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,21,16.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,22,16.985,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,23,17.325,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,24,17.7,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,25,18.365000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,26,19.06,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,27,19.735,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,28,20.43,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,29,21.12,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,30,21.835,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,31,22.55,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,32,22.925,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,33,23.26,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,34,23.96,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,35,24.665,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,36,25.375,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,37,26.075,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,38,26.765,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,39,27.46,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,40,28.16,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,41,28.875,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-GloriaEstefan_MiTierra-11,42,29.565,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,0,1.01,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,1,1.48,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,2,1.92,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,3,2.375,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,4,2.855,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,5,3.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,6,3.795,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,7,4.275,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,8,4.745,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,9,5.205,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,10,5.6850000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,11,6.140000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,12,6.61,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,13,7.08,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,14,7.55,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,15,8.03,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,16,8.495000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,17,8.96,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,18,9.415000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,19,9.89,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,20,10.36,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,21,10.83,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,22,11.295,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,23,11.78,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,24,12.235,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,25,12.715,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,26,13.185,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,27,13.645,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,28,14.115,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,29,14.58,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,30,15.05,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,31,15.535,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,32,16.0,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,33,16.47,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,34,16.94,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,35,17.400000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,36,17.875,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,37,18.34,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,38,18.81,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,39,19.28,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,40,19.76,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,41,20.235,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,42,20.705000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,43,21.165,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,44,21.64,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,45,22.095,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,46,22.57,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,47,23.045,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,48,23.515,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,49,23.995,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,50,24.455000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,51,24.925,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,52,25.395,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,53,25.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,54,26.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,55,26.805,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,56,27.275000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,57,27.745,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,58,28.215,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,59,28.68,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,60,29.16,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam-04,61,29.625,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam4-08,0,1.34,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam4-08,1,1.735,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam4-08,2,2.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam4-08,3,2.9,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam4-08,4,3.495,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam4-08,5,4.08,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam4-08,6,4.6450000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
Albums-Latin_Jam4-08,7,5.2250000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
